Brand_Name,Registered_Users_Count,Percentage_Share_of_Brand,Quarter,Year,State
Realme,138640,0.06342812935056101,2,2018,odisha
Motorola,71433,0.032680767194883005,2,2018,odisha
Lenovo,70247,0.032138169377444,2,2018,odisha
Micromax,59093,0.027035187880213002,2,2018,odisha
OnePlus,38891,0.017792724888723,2,2018,odisha
Huawei,32639,0.014932420036591001,2,2018,odisha
Others,267123,0.12220940707234601,2,2018,odisha
Xiaomi,790969,0.28292159652726,3,2018,odisha
Samsung,503965,0.180263173896651,3,2018,odisha
Vivo,358344,0.128176017752863,3,2018,odisha
Oppo,313700,0.11220731132396002,3,2018,odisha
Realme,177166,0.063370483002935,3,2018,odisha
Motorola,88475,0.031646610995815005,3,2018,odisha
Lenovo,80055,0.028634862314439003,3,2018,odisha
Micromax,70830,0.025335173290009002,3,2018,odisha
OnePlus,45811,0.016386130503863002,3,2018,odisha
Huawei,44291,0.0158424419058,3,2018,odisha
Others,322112,0.11521619848639901,3,2018,odisha
Xiaomi,1029813,0.28417171393006,4,2018,odisha
Samsung,654448,0.180591631527374,4,2018,odisha
Vivo,483043,0.133293284520508,4,2018,odisha
Oppo,420246,0.11596476845043902,4,2018,odisha
Realme,224527,0.061957095524696006,4,2018,odisha
Motorola,110238,0.030419621232419,4,2018,odisha
Lenovo,100977,0.02786409489637,4,2018,odisha
Micromax,90586,0.024996750748017,4,2018,odisha
Huawei,58827,0.016233014552509,4,2018,odisha
OnePlus,53143,0.014664543362130002,4,2018,odisha
Others,398063,0.10984348125547201,4,2018,odisha
Xiaomi,1230535,0.284797016439761,1,2019,odisha
Samsung,784152,0.18148541084590902,1,2019,odisha
Vivo,594900,0.137684620981942,1,2019,odisha
Oppo,518202,0.11993351145080501,1,2019,odisha
Realme,263954,0.061089941917410004,1,2019,odisha
Motorola,125291,0.028997552273404004,1,2019,odisha
Lenovo,112677,0.026078147652348,1,2019,odisha
Micromax,99130,0.022942807997881003,1,2019,odisha
Huawei,73550,0.017022531304793,1,2019,odisha
OnePlus,59794,0.013838820351309001,1,2019,odisha
Others,458559,0.106129638784431,1,2019,odisha
Xiaomi,1391200,0.28712010812821004,2,2019,odisha
Samsung,881637,0.181954938736221,2,2019,odisha
Vivo,682782,0.140914636046575,2,2019,odisha
Oppo,593176,0.12242147589064001,2,2019,odisha
Realme,297123,0.061321152880519,2,2019,odisha
Motorola,136819,0.028237123399937003,2,2019,odisha
Lenovo,122285,0.025237552057546003,2,2019,odisha
Micromax,99348,0.020503743891835003,2,2019,odisha
Huawei,83057,0.017141557519267003,2,2019,odisha
OnePlus,64067,0.013222343277350002,2,2019,odisha
Others,493865,0.101925368171893,2,2019,odisha
Xiaomi,1558315,0.289262027888652,3,2019,odisha
Samsung,971154,0.180270340356202,3,2019,odisha
Vivo,777999,0.14441596752604102,3,2019,odisha
Oppo,668633,0.12411491739043301,3,2019,odisha
Realme,338592,0.062851097850482,3,2019,odisha
Motorola,145106,0.026935283186525,3,2019,odisha
Lenovo,122379,0.022716586640689002,3,2019,odisha
Micromax,106103,0.019695356166801,3,2019,odisha
Huawei,93805,0.017412541447714,3,2019,odisha
OnePlus,68521,0.012719202095185001,3,2019,odisha
Others,536602,0.09960667945127001,3,2019,odisha
Xiaomi,1777383,0.290634003195467,4,2019,odisha
Samsung,1091395,0.178462659943027,4,2019,odisha
Vivo,904183,0.147850139734253,4,2019,odisha
Oppo,770634,0.12601248263235101,4,2019,odisha
Realme,403826,0.066032794830609,4,2019,odisha
Motorola,157752,0.025795281755306,4,2019,odisha
Lenovo,130673,0.021367379512216,4,2019,odisha
Micromax,114255,0.018682742006139,4,2019,odisha
Huawei,106292,0.017380648665848,4,2019,odisha
OnePlus,72420,0.011841969069927,4,2019,odisha
Others,586724,0.095939898654852,4,2019,odisha
Xiaomi,1927219,0.28967799343751705,1,2020,odisha
Samsung,1180711,0.177471264713353,1,2020,odisha
Vivo,1006170,0.151236214803313,1,2020,odisha
Oppo,851242,0.127949171572996,1,2020,odisha
Realme,458938,0.068982424390911,1,2020,odisha
Motorola,164789,0.024769238400293003,1,2020,odisha
Lenovo,138741,0.020853994531765,1,2020,odisha
Huawei,115095,0.017299792423534,1,2020,odisha
Micromax,111642,0.016780776104506002,1,2020,odisha
OnePlus,75301,0.011318403660320001,1,2020,odisha
Others,623122,0.093660725961487,1,2020,odisha
Xiaomi,2091828,0.28819746731851603,2,2020,odisha
Samsung,1283975,0.176897117306151,2,2020,odisha
Vivo,1122838,0.154696785686485,2,2020,odisha
Oppo,943406,0.129975896609612,2,2020,odisha
Realme,516701,0.07118745879725501,2,2020,odisha
Motorola,174133,0.023990829827583,2,2020,odisha
Lenovo,144685,0.019933689843992002,2,2020,odisha
Huawei,123415,0.01700325764313,2,2020,odisha
Micromax,116156,0.016003163268609,2,2020,odisha
OnePlus,77769,0.010714470231727,2,2020,odisha
Others,663409,0.091399863466934,2,2020,odisha
Xiaomi,2262871,0.286375748172399,3,2020,odisha
Samsung,1391798,0.17613783267134903,3,2020,odisha
Vivo,1253856,0.158680698148702,3,2020,odisha
Oppo,1040287,0.131652651847595,3,2020,odisha
Realme,584452,0.073964834394384,3,2020,odisha
Motorola,183892,0.023272298369159002,3,2020,odisha
Lenovo,152410,0.019288120170772003,3,2020,odisha
Huawei,131407,0.016630103059383002,3,2020,odisha
Micromax,120863,0.015295715951709001,3,2020,odisha
OnePlus,81043,0.010256329131946,3,2020,odisha
Others,698876,0.088445668082596,3,2020,odisha
Xiaomi,2445630,0.28441688798756903,4,2020,odisha
Samsung,1510338,0.17564620722242102,4,2020,odisha
Vivo,1383491,0.16089441361890802,4,2020,odisha
Oppo,1143995,0.133041996448088,4,2020,odisha
Realme,663117,0.07711782792640401,4,2020,odisha
Motorola,193546,0.022508617821355003,4,2020,odisha
Lenovo,159900,0.018595723960375,4,2020,odisha
Huawei,139630,0.016238404856705,4,2020,odisha
Micromax,125854,0.014636311715503001,4,2020,odisha
OnePlus,84632,0.00984235966363,4,2020,odisha
Others,748618,0.08706124877903701,4,2020,odisha
Xiaomi,2614110,0.28312655170161705,1,2021,odisha
Samsung,1605021,0.173835095362736,1,2021,odisha
Vivo,1523937,0.16505312623436103,1,2021,odisha
Oppo,1237047,0.133980915647325,1,2021,odisha
Realme,742037,0.08036784107976,1,2021,odisha
Motorola,197806,0.021423785030427002,1,2021,odisha
Lenovo,160152,0.017345591236832002,1,2021,odisha
Huawei,145607,0.015770265143248002,1,2021,odisha
Micromax,126538,0.013704957939497001,1,2021,odisha
OnePlus,89904,0.009737237340502001,1,2021,odisha
Others,790850,0.08565463328368901,1,2021,odisha
Xiaomi,2776465,0.280705374536865,2,2021,odisha
Samsung,1688178,0.170677691876143,2,2021,odisha
Vivo,1666083,0.16844384947208202,2,2021,odisha
Oppo,1331944,0.134661823355284,2,2021,odisha
Realme,877531,0.088719889507957,2,2021,odisha
Motorola,196873,0.019904198036422002,2,2021,odisha
Lenovo,154993,0.015670058191114,2,2021,odisha
Huawei,141842,0.014340469530521002,2,2021,odisha
Micromax,122934,0.012428838293771002,2,2021,odisha
OnePlus,100281,0.010138581132458,2,2021,odisha
Others,833905,0.08430922606737801,2,2021,odisha
Xiaomi,2958185,0.277698922974816,3,2021,odisha
Vivo,1849105,0.17358429813123502,3,2021,odisha
Samsung,1745741,0.163881026877284,3,2021,odisha
Oppo,1456997,0.13677525160784001,3,2021,odisha
Realme,1038215,0.09746218959135301,3,2021,odisha
Motorola,193489,0.018163734488368003,3,2021,odisha
Lenovo,148332,0.013924631705826002,3,2021,odisha
Huawei,146495,0.013752183761730001,3,2021,odisha
Micromax,120590,0.011320357963255001,3,2021,odisha
OnePlus,120517,0.011313505105379,3,2021,odisha
Others,874824,0.08212389779291,3,2021,odisha
Xiaomi,3105043,0.272390471816749,4,2021,odisha
Vivo,2017533,0.176988455804271,4,2021,odisha
Samsung,1803261,0.158191404949542,4,2021,odisha
Oppo,1574160,0.13809347732545202,4,2021,odisha
Realme,1250982,0.10974262746579001,4,2021,odisha
Motorola,194973,0.017104042508115,4,2021,odisha
OnePlus,144365,0.012664446342232,4,2021,odisha
Huawei,140106,0.012290824779031002,4,2021,odisha
Lenovo,138057,0.012111075874828,4,2021,odisha
Micromax,116563,0.010225510746993,4,2021,odisha
Others,914192,0.08019766238699301,4,2021,odisha
Xiaomi,3238439,0.26709262082220203,1,2022,odisha
Vivo,2184386,0.18015883011146003,1,2022,odisha
Samsung,1862470,0.15360857298924702,1,2022,odisha
Oppo,1698088,0.140051047528371,1,2022,odisha
Realme,1424358,0.11747496593546101,1,2022,odisha
Motorola,193423,0.015952703137929,1,2022,odisha
OnePlus,164569,0.013572948422400002,1,2022,odisha
Lenovo,141460,0.011667016776140002,1,2022,odisha
Huawei,140367,0.01157687080317,1,2022,odisha
Apple,128069,0.010562584274731,1,2022,odisha
Others,949150,0.078281839198883,1,2022,odisha
Xiaomi,11605,0.23530962326128302,1,2018,puducherry
Samsung,9972,0.20219798045338402,1,2018,puducherry
Vivo,5974,0.12113224380550701,1,2018,puducherry
Oppo,3608,0.07315787339308101,1,2018,puducherry
Apple,2447,0.049616772780729006,1,2018,puducherry
OnePlus,2409,0.048846263027697005,1,2018,puducherry
Motorola,2122,0.043026886735066,1,2018,puducherry
Realme,2098,0.042540248996309,1,2018,puducherry
Lenovo,1800,0.036497830406748005,1,2018,puducherry
Huawei,1766,0.035808426943509004,1,2018,puducherry
Others,5517,0.111865850196682,1,2018,puducherry
Xiaomi,15839,0.24152180542848403,2,2018,puducherry
Samsung,13200,0.20128087831655903,2,2018,puducherry
Vivo,8391,0.127950594693504,2,2018,puducherry
Oppo,4929,0.07516010978957,2,2018,puducherry
Apple,3109,0.047407746264104,2,2018,puducherry
OnePlus,3026,0.046142116498932004,2,2018,puducherry
Realme,2734,0.041689539493748005,2,2018,puducherry
Motorola,2725,0.041552302531259,2,2018,puducherry
Huawei,2404,0.036657517535834,2,2018,puducherry
Lenovo,2287,0.034873437023482,2,2018,puducherry
Others,6936,0.10576395242451901,2,2018,puducherry
Xiaomi,19571,0.239999509479312,3,2018,puducherry
Samsung,16124,0.197728889215902,3,2018,puducherry
Vivo,11071,0.13576386334093601,3,2018,puducherry
Oppo,6528,0.080052976234272,3,2018,puducherry
Apple,3737,0.045826895249307005,3,2018,puducherry
OnePlus,3601,0.044159124911093,3,2018,puducherry
Motorola,3362,0.041228263802025,3,2018,puducherry
Realme,3361,0.041216000784833,3,2018,puducherry
Huawei,3062,0.037549358644200004,3,2018,puducherry
Lenovo,2694,0.033036568317268006,3,2018,puducherry
Others,8435,0.10343855002084701,3,2018,puducherry
Xiaomi,26240,0.23964783458454303,4,2018,puducherry
Samsung,21223,0.19382797230898402,4,2018,puducherry
Vivo,16096,0.14700348877564,4,2018,puducherry
Oppo,9310,0.085027490090781,4,2018,puducherry
Apple,4752,0.043399638336347,4,2018,puducherry
OnePlus,4517,0.041253402012895006,4,2018,puducherry
Realme,4429,0.040449705006667,4,2018,puducherry
Motorola,4280,0.039088899848393005,4,2018,puducherry
Huawei,4264,0.038942773119988006,4,2018,puducherry
Lenovo,3517,0.032120481487570005,4,2018,puducherry
Others,10866,0.09923831442818701,4,2018,puducherry
Xiaomi,31724,0.23842055028220502,1,2019,puducherry
Samsung,25850,0.19427472023688702,1,2019,puducherry
Vivo,20462,0.153781405241283,1,2019,puducherry
Oppo,11797,0.08865991778083401,1,2019,puducherry
Apple,5579,0.041928768441067,1,2019,puducherry
Huawei,5396,0.040553438700125004,1,2019,puducherry
Realme,5336,0.040102510916210005,1,2019,puducherry
OnePlus,5225,0.039268294515966,1,2019,puducherry
Motorola,4927,0.037028686522520005,1,2019,puducherry
Lenovo,3929,0.029528254383393,1,2019,puducherry
Others,12834,0.09645345297950501,1,2019,puducherry
Xiaomi,36841,0.23546894374209001,2,2019,puducherry
Samsung,30450,0.19462092063045602,2,2019,puducherry
Vivo,24993,0.15974255071648602,2,2019,puducherry
Oppo,14342,0.09166677319152701,2,2019,puducherry
Huawei,6414,0.040995027419499,2,2019,puducherry
Apple,6391,0.040848023111633006,2,2019,puducherry
Realme,6201,0.039633639698832004,2,2019,puducherry
OnePlus,5792,0.037019519615487,2,2019,puducherry
Motorola,5712,0.036508200283782,2,2019,puducherry
Lenovo,4515,0.028857584783136003,2,2019,puducherry
Others,14807,0.09463881680706601,2,2019,puducherry
Xiaomi,41523,0.233448399937031,3,2019,puducherry
Samsung,34728,0.19524591269930502,3,2019,puducherry
Vivo,29440,0.16551600062968,3,2019,puducherry
Oppo,16802,0.09446330987024001,3,2019,puducherry
Huawei,7366,0.041412733037983006,3,2019,puducherry
Realme,7164,0.040277059392358004,3,2019,puducherry
Apple,7079,0.039799176917714,3,2019,puducherry
OnePlus,6339,0.03563878831493,3,2019,puducherry
Motorola,6186,0.034778599860570004,3,2019,puducherry
Lenovo,4867,0.027362988283446,3,2019,puducherry
Others,16374,0.092057031056738,3,2019,puducherry
Xiaomi,47168,0.23088520353219902,4,2019,puducherry
Samsung,39943,0.195519158851056,4,2019,puducherry
Vivo,35132,0.17196953380455401,4,2019,puducherry
Oppo,19967,0.097737552131263,4,2019,puducherry
Realme,8502,0.041616901298141,4,2019,puducherry
Huawei,8456,0.04139173340121,4,2019,puducherry
Apple,7844,0.03839602138116,4,2019,puducherry
OnePlus,6844,0.033501067100033005,4,2019,puducherry
Motorola,6840,0.033481487282908,4,2019,puducherry
Lenovo,5250,0.025698509975916002,4,2019,puducherry
Others,18346,0.08980283124155601,4,2019,puducherry
Xiaomi,52862,0.22893100282363502,1,2020,puducherry
Samsung,44909,0.194488714119909,1,2020,puducherry
Vivo,41283,0.178785490325151,1,2020,puducherry
Oppo,23192,0.100438269787101,1,2020,puducherry
Realme,9788,0.042389176641779006,1,2020,puducherry
Huawei,9578,0.041479723526252,1,2020,puducherry
Apple,8570,0.037114348571725006,1,2020,puducherry
Motorola,7377,0.031947788729710005,1,2020,puducherry
OnePlus,7357,0.031861174147279,1,2020,puducherry
Lenovo,5654,0.024485942453271,1,2020,puducherry
Others,20338,0.08807836887418301,1,2020,puducherry
Xiaomi,58140,0.227464788732394,2,2020,puducherry
Samsung,50005,0.195637715179968,2,2020,puducherry
Vivo,46687,0.182656494522691,2,2020,puducherry
Oppo,26188,0.102456964006259,2,2020,puducherry
Realme,10959,0.04287558685446,2,2020,puducherry
Huawei,10589,0.041428012519561006,2,2020,puducherry
Apple,9093,0.035575117370892,2,2020,puducherry
Motorola,7942,0.031071987480438,2,2020,puducherry
OnePlus,7606,0.029757433489827,2,2020,puducherry
Lenovo,6028,0.023583724569640002,2,2020,puducherry
Others,22363,0.087492175273865,2,2020,puducherry
Xiaomi,64189,0.22508792908164502,3,2020,puducherry
Samsung,56159,0.19692958309517303,3,2020,puducherry
Vivo,53650,0.18813141496565203,3,2020,puducherry
Oppo,29888,0.10480655602038001,3,2020,puducherry
Realme,12570,0.044078506731001006,3,2020,puducherry
Huawei,11683,0.040968114092147005,3,2020,puducherry
Apple,9778,0.034287958537449,3,2020,puducherry
Motorola,8498,0.029799455067625002,3,2020,puducherry
OnePlus,8064,0.028277571859888002,3,2020,puducherry
Lenovo,6464,0.022666942522609,3,2020,puducherry
Others,24230,0.084965968026426,3,2020,puducherry
Xiaomi,71555,0.223871024259603,4,2020,puducherry
Samsung,63620,0.19904513400036203,4,2020,puducherry
Vivo,61208,0.191498814239142,4,2020,puducherry
Oppo,33860,0.105936313065895,4,2020,puducherry
Realme,14505,0.0453811642357,4,2020,puducherry
Huawei,12870,0.040265810666216005,4,2020,puducherry
Apple,10885,0.034055427280634,4,2020,puducherry
Motorola,9137,0.028586535513381,4,2020,puducherry
OnePlus,8651,0.027066008397314004,4,2020,puducherry
Lenovo,6934,0.021694104985201003,4,2020,puducherry
Others,26401,0.082599663356547,4,2020,puducherry
Xiaomi,77315,0.22327371859107803,1,2021,puducherry
Samsung,68574,0.198031067434063,1,2021,puducherry
Vivo,67958,0.19625215505416102,1,2021,puducherry
Oppo,37061,0.107026415116134,1,2021,puducherry
Realme,16555,0.047808270209859005,1,2021,puducherry
Huawei,13528,0.039066764083296006,1,2021,puducherry
Apple,11809,0.034102558919252006,1,2021,puducherry
Motorola,9477,0.027368104909624002,1,2021,puducherry
OnePlus,9192,0.026545069149443,1,2021,puducherry
Lenovo,7061,0.020391071939101002,1,2021,puducherry
Others,27749,0.080134804593983,1,2021,puducherry
Xiaomi,83067,0.22452907198326302,2,2021,puducherry
Vivo,75036,0.202821378469622,2,2021,puducherry
Samsung,72364,0.195598995569803,2,2021,puducherry
Oppo,40051,0.10825735685653301,2,2021,puducherry
Realme,19411,0.052467692540565006,2,2021,puducherry
Huawei,13441,0.036330856495684,2,2021,puducherry
Apple,12595,0.034044128975756004,2,2021,puducherry
OnePlus,10003,0.027037985084914003,2,2021,puducherry
Motorola,9333,0.025226983384735002,2,2021,puducherry
Lenovo,6729,0.018188403642546,2,2021,puducherry
Others,27931,0.075497146996575,2,2021,puducherry
Xiaomi,89382,0.22536553633427303,3,2021,puducherry
Vivo,83355,0.21016920947331,3,2021,puducherry
Samsung,75347,0.189978038824131,3,2021,puducherry
Oppo,43803,0.110443787206039,3,2021,puducherry
Realme,22703,0.05724277563040601,3,2021,puducherry
Apple,13603,0.034298263529067,3,2021,puducherry
Huawei,13160,0.033181294423475005,3,2021,puducherry
OnePlus,11252,0.028370511007062,3,2021,puducherry
Motorola,9219,0.023244555721125004,3,2021,puducherry
Lenovo,6496,0.016378851715417,3,2021,puducherry
Others,28289,0.07132717613569,3,2021,puducherry
Xiaomi,95031,0.22457091408356503,4,2021,puducherry
Vivo,91633,0.216540987364326,4,2021,puducherry
Samsung,78438,0.185359444380114,4,2021,puducherry
Oppo,47542,0.11234808007240601,4,2021,puducherry
Realme,26683,0.063055484005132,4,2021,puducherry
Apple,15236,0.036004697908863,4,2021,puducherry
Huawei,12678,0.029959803103739004,4,2021,puducherry
OnePlus,12298,0.029061812475925004,4,2021,puducherry
Motorola,9210,0.021764457058324003,4,2021,puducherry
Lenovo,6149,0.014530906237962,4,2021,puducherry
Others,28269,0.066803413309638,4,2021,puducherry
Xiaomi,100081,0.22336966104305,1,2022,puducherry
Vivo,99079,0.221133308484971,1,2022,puducherry
Samsung,81419,0.181718152621018,1,2022,puducherry
Oppo,51105,0.11406067612838701,1,2022,puducherry
Realme,30407,0.067865042149219,1,2022,puducherry
Apple,16568,0.036977933315627,1,2022,puducherry
OnePlus,13200,0.029460931902841003,1,2022,puducherry
Huawei,12478,0.027849508203307,1,2022,puducherry
Motorola,9103,0.020316883569057,1,2022,puducherry
Lenovo,5955,0.013290897687986001,1,2022,puducherry
Others,28656,0.063957004894532,1,2022,puducherry
Xiaomi,209390,0.24717225683533503,1,2018,punjab
Samsung,191090,0.22557021136952202,1,2018,punjab
Vivo,110362,0.130275679874212,1,2018,punjab
Oppo,95143,0.11231056894829901,1,2018,punjab
Apple,65881,0.07776854411657001,1,2018,punjab
Realme,29427,0.034736797372813,1,2018,punjab
OnePlus,18373,0.021688217559747,1,2018,punjab
Motorola,15296,0.018056004778419,1,2018,punjab
Lenovo,12687,0.014976237749987001,1,2018,punjab
Micromax,10911,0.012879776944125001,1,2018,punjab
Others,88582,0.10456570445096501,1,2018,punjab
Xiaomi,288756,0.25061491594268304,2,2018,punjab
Samsung,258117,0.22402294760412703,2,2018,punjab
Vivo,157022,0.136281342486916,2,2018,punjab
Oppo,133051,0.11547661410010501,2,2018,punjab
Apple,88311,0.07664621286419701,2,2018,punjab
Realme,38878,0.033742698686848004,2,2018,punjab
OnePlus,22512,0.019538444180213003,2,2018,punjab
Motorola,19732,0.017125647679636,2,2018,punjab
Lenovo,16030,0.013912635936781001,2,2018,punjab
Micromax,14047,0.012191565627196001,2,2018,punjab
Others,115734,0.100446974891293,2,2018,punjab
Xiaomi,370526,0.25151987444574403,3,2018,punjab
Samsung,333905,0.22666086503189,3,2018,punjab
Vivo,211470,0.14354973159519602,3,2018,punjab
Oppo,174607,0.11852644812333801,3,2018,punjab
Apple,109405,0.074266129404513,3,2018,punjab
Realme,48316,0.032797790853329005,3,2018,punjab
OnePlus,26583,0.018045030098808,3,2018,punjab
Motorola,23631,0.016041158118532,3,2018,punjab
Lenovo,18437,0.012515375237247,3,2018,punjab
Huawei,16653,0.011304363173286001,3,2018,punjab
Others,139615,0.094773233918112,3,2018,punjab
Xiaomi,469664,0.25173405370059204,4,2018,punjab
Samsung,423578,0.22703253176396102,4,2018,punjab
Vivo,281873,0.151080416891111,4,2018,punjab
Oppo,228350,0.12239275559236001,4,2018,punjab
Apple,137548,0.07372401465389901,4,2018,punjab
Realme,60545,0.032451365830258004,4,2018,punjab
OnePlus,31147,0.01669440402205,4,2018,punjab
Motorola,28376,0.015209182538597002,4,2018,punjab
Lenovo,21785,0.011676488638404,4,2018,punjab
Huawei,21263,0.011396703140619,4,2018,punjab
Others,161586,0.086608083228145,4,2018,punjab
Xiaomi,557833,0.25053242851176,1,2019,punjab
Samsung,505420,0.22699284556204702,1,2019,punjab
Vivo,349009,0.15674596580421102,1,2019,punjab
Oppo,281133,0.126261682662726,1,2019,punjab
Apple,161878,0.07270220381839401,1,2019,punjab
Realme,71481,0.032103350863877,1,2019,punjab
OnePlus,35068,0.015749644074571002,1,2019,punjab
Motorola,31780,0.014272946523607001,1,2019,punjab
Huawei,26070,0.011708486968862002,1,2019,punjab
Lenovo,23917,0.010741537508027001,1,2019,punjab
Others,183001,0.08218890770191101,1,2019,punjab
Xiaomi,648198,0.24929618416437402,2,2019,punjab
Samsung,594224,0.22853784760041101,2,2019,punjab
Vivo,417913,0.160728845526654,2,2019,punjab
Oppo,336507,0.129420194207018,2,2019,punjab
Apple,189708,0.072961472428879,2,2019,punjab
Realme,82000,0.031537103017100006,2,2019,punjab
OnePlus,38343,0.014746672451032,2,2019,punjab
Motorola,34974,0.013450959035610001,2,2019,punjab
Huawei,30298,0.011652574966001,2,2019,punjab
Lenovo,26203,0.010077642809232,2,2019,punjab
Others,201744,0.077590503793682,2,2019,punjab
Xiaomi,734257,0.247832645281537,3,2019,punjab
Samsung,678439,0.228992480878168,3,2019,punjab
Vivo,489141,0.165099015665709,3,2019,punjab
Oppo,390270,0.131727237839102,3,2019,punjab
Apple,216888,0.073205875830699,3,2019,punjab
Realme,94292,0.031826234940745005,3,2019,punjab
OnePlus,41581,0.014034771508411,3,2019,punjab
Motorola,37064,0.012510155387983,3,2019,punjab
Huawei,34669,0.011701774690967,3,2019,punjab
Lenovo,26124,0.008817593874263,3,2019,punjab
Others,219988,0.074252214102412,3,2019,punjab
Xiaomi,818456,0.24639360913641,4,2019,punjab
Samsung,760808,0.22903885973082802,4,2019,punjab
Vivo,563524,0.16964713093310602,4,2019,punjab
Oppo,446759,0.134495394284083,4,2019,punjab
Apple,240275,0.072334034371122,4,2019,punjab
Realme,109206,0.032876123431621,4,2019,punjab
OnePlus,44151,0.013291519931409,4,2019,punjab
Motorola,38939,0.011722463695253002,4,2019,punjab
Huawei,38449,0.011574950733681,4,2019,punjab
Lenovo,27158,0.008175830633444,4,2019,punjab
Others,234017,0.07045008311903801,4,2019,punjab
Xiaomi,912905,0.24412475244029802,1,2020,punjab
Samsung,851006,0.22757201359967102,1,2020,punjab
Vivo,654259,0.174958858158118,1,2020,punjab
Oppo,515340,0.13780979392443102,1,2020,punjab
Apple,267276,0.071473688207681,1,2020,punjab
Realme,126920,0.033940348206793,1,2020,punjab
OnePlus,46432,0.012416626598942,1,2020,punjab
Huawei,42483,0.011360603631178,1,2020,punjab
Motorola,40631,0.010865350519935,1,2020,punjab
Lenovo,28708,0.007676958054842001,1,2020,punjab
Others,253542,0.06780100665810501,1,2020,punjab
Xiaomi,1025347,0.242658054787135,2,2020,punjab
Samsung,957955,0.22670910128338,2,2020,punjab
Vivo,759075,0.17964227031194702,2,2020,punjab
Oppo,599062,0.141773682096783,2,2020,punjab
Apple,293955,0.069567227967656,2,2020,punjab
Realme,145881,0.034524116899354,2,2020,punjab
OnePlus,48354,0.011443430937211,2,2020,punjab
Huawei,46802,0.011076135474280002,2,2020,punjab
Motorola,42817,0.010133047574938001,2,2020,punjab
Lenovo,30136,0.007131969117835001,2,2020,punjab
Others,276097,0.06534096354947501,2,2020,punjab
Xiaomi,1124885,0.23963126670533802,3,2020,punjab
Samsung,1063448,0.22654350561635903,3,2020,punjab
Vivo,872561,0.185879354518618,3,2020,punjab
Oppo,675846,0.14397368004528102,3,2020,punjab
Apple,322529,0.06870749705010301,3,2020,punjab
Realme,167279,0.035635001500777,3,2020,punjab
OnePlus,50950,0.010853743305881,3,2020,punjab
Huawei,50512,0.010760437328100001,3,2020,punjab
Motorola,44739,0.009530630456562,3,2020,punjab
Lenovo,31345,0.006677342177092,3,2020,punjab
Others,290139,0.061807541295883006,3,2020,punjab
Xiaomi,1219022,0.236342225120922,4,2020,punjab
Samsung,1169264,0.226695215930302,4,2020,punjab
Vivo,979161,0.18983832079456,4,2020,punjab
Oppo,750319,0.14547076427702302,4,2020,punjab
Apple,356113,0.06904267422120901,4,2020,punjab
Realme,189809,0.036799894840271005,4,2020,punjab
Huawei,53936,0.010457033797685,4,2020,punjab
OnePlus,53667,0.010404880466115,4,2020,punjab
Motorola,46455,0.009006628320073,4,2020,punjab
HMD Global,32870,0.006372788136493001,4,2020,punjab
Others,307252,0.059569574095343004,4,2020,punjab
Xiaomi,1304479,0.23424874079173902,1,2021,punjab
Samsung,1249727,0.224416779483179,1,2021,punjab
Vivo,1083200,0.194513086086945,1,2021,punjab
Oppo,815718,0.146480636592199,1,2021,punjab
Apple,384485,0.06904298735611,1,2021,punjab
Realme,212940,0.038238198441058004,1,2021,punjab
OnePlus,56962,0.010228816847936001,1,2021,punjab
Huawei,56391,0.01012628086921,1,2021,punjab
Motorola,47632,0.008553404095728,1,2021,punjab
Tecno,35552,0.006384166577329001,1,2021,punjab
Others,321691,0.05776690285856301,1,2021,punjab
Xiaomi,1380642,0.23100994085549,2,2021,punjab
Samsung,1317948,0.22051993893464902,2,2021,punjab
Vivo,1187613,0.198712199751428,2,2021,punjab
Oppo,881894,0.147559092640099,2,2021,punjab
Apple,418009,0.069941544851643,2,2021,punjab
Realme,250679,0.041943777578629,2,2021,punjab
OnePlus,61777,0.010336568868852002,2,2021,punjab
Huawei,56066,0.009381000537433001,2,2021,punjab
Motorola,47652,0.007973164442082,2,2021,punjab
Tecno,44884,0.0075100208347690005,2,2021,punjab
Others,329384,0.055112750704921006,2,2021,punjab
Xiaomi,1468863,0.22826643368575703,3,2021,punjab
Samsung,1373929,0.21351335895004403,3,2021,punjab
Vivo,1315799,0.204479754188978,3,2021,punjab
Oppo,964011,0.14981067193049302,3,2021,punjab
Apple,450178,0.069959231448941,3,2021,punjab
Realme,292875,0.045513796566266,3,2021,punjab
OnePlus,71087,0.011047167755889,3,2021,punjab
Huawei,59682,0.009274790974538,3,2021,punjab
Tecno,54005,0.008392565372808001,3,2021,punjab
Motorola,47647,0.0074045099957070004,3,2021,punjab
Others,336786,0.052337719130573,3,2021,punjab
Xiaomi,1548508,0.22507046769503303,4,2021,punjab
Samsung,1427734,0.20751637003108803,4,2021,punjab
Vivo,1424349,0.207024371582809,4,2021,punjab
Oppo,1041175,0.15133131001091102,4,2021,punjab
Apple,497157,0.072260110059398,4,2021,punjab
Realme,350868,0.050997492334053006,4,2021,punjab
OnePlus,80227,0.011660726590866002,4,2021,punjab
Tecno,62454,0.009077480380744001,4,2021,punjab
Huawei,58314,0.008475745203233001,4,2021,punjab
Motorola,48503,0.0070497491098600006,4,2021,punjab
Others,340814,0.049536177002001004,4,2021,punjab
Xiaomi,1619926,0.22182483636932201,1,2022,punjab
Vivo,1523181,0.208577043695737,1,2022,punjab
